 4.18043 , 25.0887,10.7942,-83.3634
 4.20028 , 13.6813,5.39753,-77.8092
 4.21993 , 5.35814,1.31888,-83.4976
 4.24064 , -4.18973,-4.25542,-69.4657
 4.26038 , -12.2986,-9.16735,-94.1417
 4.28013 , -19.7175,-15.4118,-84.7337
 4.30091 , -23.886,-20.9284,-70.6876
 4.32062 , -34.8965,-30.5319,-95.5113
 4.34041 , -37.144,-36.5786,-82.1875
 4.36021 , -41.1971,-43.9756,-81.021
 4.38097 , -38.6568,-46.6102,-65.9576
 4.40073 , -48.6385,-62.4703,-87.0968
 4.4206 , -44.7831,-64.9586,-72.5132
 4.44051 , -44.0508,-71.4596,-70.2193
 4.46035 , -42.9138,-78.3246,-68.6929
 4.48014 , -40.2794,-83.7787,-65.2615
 4.49985 , -36.9399,-88.808,-62.6837
 4.52061 , -27.7307,-80.9352,-46.7949
 4.54045 , -29.7714,-101.691,-62.676
 4.5602 , -22.7309,-97.6092,-56.1376
 4.57986 , -16.967,-101.145,-48.2322
 4.60069 , -8.55622,-86.4708,-34.4281
 4.62049 , -5.66133,-108.981,-49.4979
 4.64023 , 2.25552,-102.171,-36.0797
 4.6599 , 6.81529,-100.122,-38.2103
 4.68069 , 12.4203,-84.2494,-24.9743
 4.70052 , 20.5726,-102.845,-35.2595
 4.72027 , 25.5357,-93.4795,-27.4822
 4.73988 , 31.4748,-91.44,-25.104
 4.76063 , 32.2507,-73.653,-15.2747
 4.78036 , 44.6183,-89.174,-23.2211
 4.80015 , 46.2233,-76.8186,-16.0228
 4.81986 , 51.4155,-73.2968,-14.0805
 4.84061 , 48.831,-58.1384,-7.2061
 4.86035 , 63.7601,-67.8516,-12.127
 4.88026 , 61.4893,-55.0783,-6.15596
 4.89995 , 67.3639,-52.0449,-5.06599
 4.92068 , 60.608,-38.403,0.154842
 4.94049 , 76.0868,-41.9624,-2.10994
 4.96029 , 73.2954,-32.4348,1.717
 4.97989 , 77.0008,-27.3136,3.34703
 5.00061 , 66.2908,-16.2264,6.84226
 5.0203 , 83.9776,-15.5393,6.38994
 5.03986 , 79.2843,-7.49096,9.33838
 5.06055 , 67.5797,0.0847718,11.466
 5.0802 , 84.2555,5.47219,12.8923
 5.09987 , 76.8566,11.7982,15.1908
 5.12063 , 65.3544,16.2241,16.3394
 5.1404 , 79.5912,25.5455,19.7294
 5.16021 , 71.0873,29.722,21.568
 5.1799 , 70.052,35.8997,24.2845
 5.20077 , 56.439,35.3847,24.1522
 5.22058 , 67.8552,49.5766,31.4438
 5.24027 , 59.7199,50.9147,33.245
 5.25988 , 55.6474,55.2416,36.9268
