0.42013 , 0.168052,0.387474,0.148977
0.439862 , 0.175945,0.392882,0.112684
0.460599 , 0.18424,0.39694,0.0740797
0.480602 , 0.192241,0.399257,0.0365417
0.500435 , 0.200174,0.4,-0.000820655
0.520287 , 0.208115,0.399188,-0.0382134
0.54014 , 0.216056,0.396824,-0.0754612
0.559813 , 0.223925,0.392959,-0.112082
0.580748 , 0.232299,0.387199,-0.150578
0.600658 , 0.240263,0.380166,-0.186589
0.620537 , 0.248215,0.371662,-0.221816
0.640416 , 0.256167,0.361708,-0.256178
0.660167 , 0.264067,0.350422,-0.289327
0.67995 , 0.27198,0.337765,-0.321416
0.700709 , 0.280284,0.323082,-0.353752
0.720608 , 0.288243,0.307718,-0.383336
0.740416 , 0.296166,0.291229,-0.411299
0.760218 , 0.304087,0.273619,-0.437663
0.780118 , 0.312047,0.254856,-0.462449
0.799765 , 0.319906,0.235353,-0.48515
0.820499 , 0.3282,0.213801,-0.5071
0.840307 , 0.336123,0.192364,-0.526062
0.860225 , 0.34409,0.170056,-0.543076
0.88001 , 0.352004,0.147238,-0.557873
0.900814 , 0.360326,0.122634,-0.571106
0.920625 , 0.36825,0.0987153,-0.581442
0.940609 , 0.376244,0.074201,-0.589586
0.960548 , 0.384219,0.0494504,-0.595397
0.980563 , 0.392225,0.0244101,-0.598882
1.00039 , 0.400154,-0.000484486,-0.6
1.02027 , 0.408107,-0.0254517,-0.598784
1.03996 , 0.415983,-0.0500789,-0.595279
1.0608 , 0.424318,-0.075934,-0.58909
1.08066 , 0.432263,-0.100277,-0.58084
1.1005 , 0.440199,-0.1242,-0.570344
1.12038 , 0.448152,-0.147695,-0.557601
1.14019 , 0.456078,-0.170533,-0.54274
1.15995 , 0.463978,-0.192642,-0.525833
1.18076 , 0.472303,-0.215135,-0.505829
1.20054 , 0.480218,-0.235667,-0.484807
1.22039 , 0.488157,-0.255351,-0.461835
1.24028 , 0.49611,-0.274071,-0.437025
1.26004 , 0.504016,-0.291622,-0.410674
1.28083 , 0.51233,-0.308865,-0.381255
1.30075 , 0.5203,-0.32416,-0.351526
1.32063 , 0.528253,-0.338156,-0.32049
1.34047 , 0.536186,-0.350804,-0.288283
1.36032 , 0.544126,-0.362099,-0.254929
1.38012 , 0.552047,-0.371965,-0.220667
1.39977 , 0.559907,-0.380332,-0.185827
1.42066 , 0.568263,-0.387638,-0.148013
1.44053 , 0.576213,-0.39304,-0.111442
1.46042 , 0.584168,-0.396912,-0.0744164
1.48029 , 0.592118,-0.399234,-0.0371212
1.50023 , 0.600094,-0.4,0.000441354
1.51996 , 0.607984,-0.399214,0.0375985
1.5407 , 0.616281,-0.396734,0.076515
1.56055 , 0.624222,-0.392784,0.113454
1.58046 , 0.632183,-0.38729,0.15005
1.60046 , 0.640185,-0.380243,0.186239
1.6203 , 0.648121,-0.37177,0.221406
1.64011 , 0.656044,-0.361872,0.255656
1.66006 , 0.664024,-0.350487,0.289151
1.67973 , 0.671893,-0.33791,0.321072
1.70066 , 0.680265,-0.323116,0.353682
1.72061 , 0.688243,-0.307718,0.383336
1.74049 , 0.696196,-0.291166,0.411401
1.76035 , 0.704139,-0.273499,0.437831
1.78016 , 0.712065,-0.254811,0.462504
1.79979 , 0.719917,-0.235326,0.485179
1.82059 , 0.728238,-0.2137,0.507196
1.84039 , 0.736157,-0.192269,0.52614
1.8603 , 0.744122,-0.169966,0.54314
1.8801 , 0.752042,-0.147127,0.557939
1.89972 , 0.75989,-0.123935,0.570474
1.92047 , 0.768187,-0.0989061,0.581369
1.94023 , 0.776093,-0.0746666,0.589454
1.96006 , 0.784025,-0.0500556,0.595284
1.98082 , 0.792327,-0.0240905,0.598911
2.00066 , 0.800266,0.000835623,0.599999
2.02047 , 0.808186,0.0257008,0.59876
2.04033 , 0.816134,0.05055,0.59519
2.06013 , 0.824052,0.0751117,0.589327
2.07987 , 0.831949,0.0993212,0.581209
2.10072 , 0.840287,0.124465,0.570214
2.12049 , 0.848196,0.147822,0.557525
2.14032 , 0.856126,0.170671,0.542643
2.15997 , 0.863989,0.192671,0.525809
2.17985 , 0.871939,0.214169,0.506751
2.20064 , 0.880255,0.235762,0.484703
2.22051 , 0.888204,0.255462,0.461696
2.24045 , 0.896178,0.274226,0.436806
2.2603 , 0.904119,0.291842,0.410321
2.28004 , 0.912015,0.308236,0.382399
2.29992 , 0.919966,0.323544,0.352801
2.32079 , 0.928316,0.338262,0.320238
2.34091 , 0.936362,0.35107,0.287555
2.36066 , 0.944265,0.362284,0.254338
2.38052 , 0.952208,0.372151,0.219962
2.40038 , 0.960152,0.38057,0.18473
2.42024 , 0.968097,0.387509,0.148771
2.44003 , 0.976012,0.392922,0.112373
2.46074 , 0.984295,0.396961,0.0738219
2.48061 , 0.992245,0.399258,0.0365201
2.50062 , 1.00025,0.399999,-0.0011694
2.5205 , 1.0082,0.39917,-0.0386242
2.54037 , 1.01615,0.396787,-0.0758967
2.56021 , 1.02408,0.392865,-0.112817
2.58 , 1.032,0.387434,-0.149212
2.60075 , 1.0403,0.38013,-0.186755
2.62058 , 1.04823,0.371644,-0.221883
2.64035 , 1.05614,0.361746,-0.256056
2.66012 , 1.06405,0.35045,-0.289251
2.67982 , 1.07193,0.337852,-0.321209
2.70055 , 1.08022,0.323201,-0.353508
2.7204 , 1.08816,0.307888,-0.38303
2.7403 , 1.09612,0.291328,-0.411142
2.76003 , 1.10401,0.273794,-0.437416
2.78079 , 1.11231,0.254207,-0.463251
2.80062 , 1.12025,0.234486,-0.486093
2.82049 , 1.1282,0.213812,-0.507089
2.84044 , 1.13618,0.192213,-0.526186
2.8603 , 1.14412,0.169971,-0.543137
2.88015 , 1.15206,0.147073,-0.557971
2.89993 , 1.15997,0.123693,-0.570592
2.92063 , 1.16825,0.0987136,-0.581442
2.94048 , 1.17619,0.0743661,-0.589539
2.96034 , 1.18414,0.0497046,-0.59535
2.98008 , 1.19203,0.0250214,-0.598825
2.99976 , 1.1999,0.000305574,-0.6
3.02047 , 1.20819,-0.0257043,-0.59876
3.04043 , 1.21617,-0.0506689,-0.595167
3.06029 , 1.22412,-0.07531,-0.58927
3.08003 , 1.23201,-0.0995095,-0.581137
3.09973 , 1.23989,-0.12328,-0.570793
3.12054 , 1.24822,-0.147882,-0.557489
3.14036 , 1.25614,-0.170722,-0.542606
3.1602 , 1.26408,-0.192921,-0.525603
3.17999 , 1.272,-0.214319,-0.506608
3.20074 , 1.28029,-0.235863,-0.484592
3.22062 , 1.28825,-0.255566,-0.461567
3.24043 , 1.29617,-0.274213,-0.436825
3.26029 , 1.30411,-0.291834,-0.410334
3.28005 , 1.31202,-0.308249,-0.382375
3.29976 , 1.3199,-0.32343,-0.353035
3.32064 , 1.32825,-0.338158,-0.320484
3.34051 , 1.3362,-0.350828,-0.288217
3.36033 , 1.34413,-0.362105,-0.254912
3.38011 , 1.35204,-0.371963,-0.220678
3.39983 , 1.35993,-0.380358,-0.185709
3.42066 , 1.36826,-0.387638,-0.148012
3.44059 , 1.37624,-0.393053,-0.111338
3.46053 , 1.38421,-0.396928,-0.0742157
3.48027 , 1.39211,-0.399232,-0.0371723
3.50006 , 1.40002,-0.4,0.000114634
3.51976 , 1.4079,-0.39923,0.0372168
3.54047 , 1.41619,-0.396771,0.0760853
3.56026 , 1.4241,-0.392854,0.112908
3.58002 , 1.43201,-0.387428,0.149243
3.60074 , 1.4403,-0.380135,0.186732
3.62071 , 1.44828,-0.371581,0.222119
3.64055 , 1.45622,-0.361638,0.256399
3.6604 , 1.46416,-0.350283,0.289705
3.68034 , 1.47213,-0.337505,0.32203
3.70012 , 1.48005,-0.323519,0.352853
3.71973 , 1.48789,-0.308421,0.382062
3.74046 , 1.49618,-0.291193,0.411357
3.76035 , 1.50414,-0.273502,0.437827
3.7803 , 1.51212,-0.254683,0.462663
3.80008 , 1.52003,-0.235037,0.485494
3.81975 , 1.5279,-0.214598,0.506342
3.8406 , 1.53624,-0.192041,0.526328
3.86044 , 1.54417,-0.169815,0.543246
3.88023 , 1.55209,-0.146982,0.558025
3.89999 , 1.56,-0.123618,0.570628
3.92091 , 1.56836,-0.0983724,0.581572
3.94072 , 1.57629,-0.0740602,0.589626
